
0, network_0.nnet, 300, 13, 6, 0.05, 10000, 0.1, false, 300, 6, 10000, 0.08470971589631159
1, network_1.nnet, 300, 13, 6, 0.05, 10000, 0.1, false, 300, 6, 9000, 0.09081426202970534
2, network_2.nnet, 300, 13, 6, 0.05, 10000, 0.1, false, 300, 6, 8000, 0.11280570240220492
3, network_3.nnet, 300, 13, 6, 0.05, 10000, 0.1, false, 300, 6, 7000, 0.09832943442236969
4, network_4.nnet, 300, 13, 6, 0.05, 10000, 0.1, false, 300, 6, 6000, 0.11103324339573153
5, network_5.nnet, 300, 13, 6, 0.05, 10000, 0.1, false, 300, 6, 5000, 0.09897078089358079
6, network_6.nnet, 300, 13, 6, 0.05, 10000, 0.1, false, 300, 6, 4000, 0.09777655493983632
7, network_7.nnet, 300, 13, 6, 0.05, 10000, 0.1, false, 300, 6, 3000, 0.1409452641612092
8, network_8.nnet, 300, 13, 6, 0.05, 10000, 0.1, false, 300, 6, 2000, 0.09933442345643718
9, network_9.nnet, 300, 13, 6, 0.05, 10000, 0.1, false, 300, 6, 1000, 0.0968177710264057
10, network_10.nnet, 300, 14, 6, 0.05, 10000, 0.1, false, 300, 6, 10000, 0.09909822186673335
11, network_11.nnet, 300, 14, 6, 0.05, 10000, 0.1, false, 300, 6, 9000, 0.09923306151605818
12, network_12.nnet, 300, 14, 6, 0.05, 10000, 0.1, false, 300, 6, 8000, 0.09729144907162629
13, network_13.nnet, 300, 14, 6, 0.05, 10000, 0.1, false, 300, 6, 7000, 0.18491150105323337
14, network_14.nnet, 300, 14, 6, 0.05, 10000, 0.1, false, 300, 6, 6000, 0.09656214572894949
15, network_15.nnet, 300, 14, 6, 0.05, 10000, 0.1, false, 300, 6, 5000, 0.09941536787504617
16, network_16.nnet, 300, 14, 6, 0.05, 10000, 0.1, false, 300, 6, 4000, 0.13497843918723249
17, network_17.nnet, 300, 14, 6, 0.05, 10000, 0.1, false, 300, 6, 3000, 0.09963595978948953
18, network_18.nnet, 300, 14, 6, 0.05, 10000, 0.1, false, 300, 6, 2000, 0.09954004229462411
19, network_19.nnet, 300, 14, 6, 0.05, 10000, 0.1, false, 300, 6, 1000, 0.13179290291410747
20, network_20.nnet, 300, 15, 6, 0.05, 10000, 0.1, false, 300, 6, 10000, 0.08838622954371028
21, network_21.nnet, 300, 15, 6, 0.05, 10000, 0.1, false, 300, 6, 9000, 0.0965027123085969
22, network_22.nnet, 300, 15, 6, 0.05, 10000, 0.1, false, 300, 6, 8000, 0.0955717308008089
23, network_23.nnet, 300, 15, 6, 0.05, 10000, 0.1, false, 300, 6, 7000, 0.08804923102870979
24, network_24.nnet, 300, 15, 6, 0.05, 10000, 0.1, false, 300, 6, 6000, 0.0953335251400226
25, network_25.nnet, 300, 15, 6, 0.05, 10000, 0.1, false, 300, 6, 5000, 0.1304821801881741
26, network_26.nnet, 300, 15, 6, 0.05, 10000, 0.1, false, 300, 6, 4000, 0.11549349077365051
27, network_27.nnet, 300, 15, 6, 0.05, 10000, 0.1, false, 300, 6, 3000, 0.09772672094964158
28, network_28.nnet, 300, 15, 6, 0.05, 10000, 0.1, false, 300, 6, 2000, 0.09688676943718294
29, network_29.nnet, 300, 15, 6, 0.05, 10000, 0.1, false, 300, 6, 1000, 0.09956992730495896
30, network_30.nnet, 300, 16, 6, 0.05, 10000, 0.1, false, 300, 6, 10000, 0.098809264813161
31, network_31.nnet, 300, 16, 6, 0.05, 10000, 0.1, false, 300, 6, 9000, 0.09548356086384426
32, network_32.nnet, 300, 16, 6, 0.05, 10000, 0.1, false, 300, 6, 8000, 0.0995113949908535
33, network_33.nnet, 300, 16, 6, 0.05, 10000, 0.1, false, 300, 6, 7000, 0.09837078255422851
34, network_34.nnet, 300, 16, 6, 0.05, 10000, 0.1, false, 300, 6, 6000, 0.0996497278808366
35, network_35.nnet, 300, 16, 6, 0.05, 10000, 0.1, false, 300, 6, 5000, 0.09931911262968818
36, network_36.nnet, 300, 16, 6, 0.05, 10000, 0.1, false, 300, 6, 4000, 0.09855448003251009
37, network_37.nnet, 300, 16, 6, 0.05, 10000, 0.1, false, 300, 6, 3000, 0.09587145820186105
38, network_38.nnet, 300, 16, 6, 0.05, 10000, 0.1, false, 300, 6, 2000, 0.09810551120142422
39, network_39.nnet, 300, 16, 6, 0.05, 10000, 0.1, false, 300, 6, 1000, 0.09088370186517433
40, network_40.nnet, 300, 17, 6, 0.05, 10000, 0.1, false, 300, 6, 10000, 0.0982552246878368
41, network_41.nnet, 300, 17, 6, 0.05, 10000, 0.1, false, 300, 6, 9000, 0.12996650485334085
42, network_42.nnet, 300, 17, 6, 0.05, 10000, 0.1, false, 300, 6, 8000, 0.09952269721285742
43, network_43.nnet, 300, 17, 6, 0.05, 10000, 0.1, false, 300, 6, 7000, 0.09817109679492886
44, network_44.nnet, 300, 17, 6, 0.05, 10000, 0.1, false, 300, 6, 6000, 0.09729604781127316
