
0, network_0.nnet, 300, 10, 6, 0.01, 10000, 0.1, false, 300, 6, 10000, 0.09983075360008324
1, network_1.nnet, 300, 10, 6, 0.01, 10000, 0.1, false, 300, 6, 9000, 0.09907684460647609
2, network_2.nnet, 300, 10, 6, 0.01, 10000, 0.1, false, 300, 6, 8000, 0.09859991339142046
3, network_3.nnet, 300, 10, 6, 0.01, 10000, 0.1, false, 300, 6, 7000, 0.0998570127208966
4, network_4.nnet, 300, 10, 6, 0.01, 10000, 0.1, false, 300, 6, 6000, 0.09821374734638617
5, network_5.nnet, 300, 10, 6, 0.01, 10000, 0.1, false, 300, 6, 5000, 0.09731909605236266
6, network_6.nnet, 300, 10, 6, 0.01, 10000, 0.1, false, 300, 6, 4000, 0.09975729224324566
7, network_7.nnet, 300, 10, 6, 0.01, 10000, 0.1, false, 300, 6, 3000, 0.10057065800403969
8, network_8.nnet, 300, 10, 6, 0.01, 10000, 0.1, false, 300, 6, 2000, 0.1203087588864791
9, network_9.nnet, 300, 10, 6, 0.01, 10000, 0.1, false, 300, 6, 1000, 0.10251265751855154
10, network_10.nnet, 300, 11, 6, 0.01, 10000, 0.1, false, 300, 6, 10000, 0.09985338645716176
11, network_11.nnet, 300, 11, 6, 0.01, 10000, 0.1, false, 300, 6, 9000, 0.09690187292743167
12, network_12.nnet, 300, 11, 6, 0.01, 10000, 0.1, false, 300, 6, 8000, 0.09920320228422508
13, network_13.nnet, 300, 11, 6, 0.01, 10000, 0.1, false, 300, 6, 7000, 0.09797281778162004
14, network_14.nnet, 300, 11, 6, 0.01, 10000, 0.1, false, 300, 6, 6000, 0.0998980171287115
15, network_15.nnet, 300, 11, 6, 0.01, 10000, 0.1, false, 300, 6, 5000, 0.0993432322984043
16, network_16.nnet, 300, 11, 6, 0.01, 10000, 0.1, false, 300, 6, 4000, 0.09999410887980459
17, network_17.nnet, 300, 11, 6, 0.01, 10000, 0.1, false, 300, 6, 3000, 0.12170066652419893
18, network_18.nnet, 300, 11, 6, 0.01, 10000, 0.1, false, 300, 6, 2000, 0.14305754989463926
19, network_19.nnet, 300, 11, 6, 0.01, 10000, 0.1, false, 300, 6, 1000, 0.09966904870674877
20, network_20.nnet, 300, 12, 6, 0.01, 10000, 0.1, false, 300, 6, 10000, 0.09911742199467682
21, network_21.nnet, 300, 12, 6, 0.01, 10000, 0.1, false, 300, 6, 9000, 0.09941565320192765
22, network_22.nnet, 300, 12, 6, 0.01, 10000, 0.1, false, 300, 6, 8000, 0.09988455556031203
23, network_23.nnet, 300, 12, 6, 0.01, 10000, 0.1, false, 300, 6, 7000, 0.0993284908604701
24, network_24.nnet, 300, 12, 6, 0.01, 10000, 0.1, false, 300, 6, 6000, 0.09941511931395362
25, network_25.nnet, 300, 12, 6, 0.01, 10000, 0.1, false, 300, 6, 5000, 0.09927472905327701
26, network_26.nnet, 300, 12, 6, 0.01, 10000, 0.1, false, 300, 6, 4000, 0.0999306356529748
27, network_27.nnet, 300, 12, 6, 0.01, 10000, 0.1, false, 300, 6, 3000, 0.09826387751829738
28, network_28.nnet, 300, 12, 6, 0.01, 10000, 0.1, false, 300, 6, 2000, 0.09999087387016276
29, network_29.nnet, 300, 12, 6, 0.01, 10000, 0.1, false, 300, 6, 1000, 0.09988115351603004
30, network_30.nnet, 300, 13, 6, 0.01, 10000, 0.1, false, 300, 6, 10000, 0.09978743100375374
31, network_31.nnet, 300, 13, 6, 0.01, 10000, 0.1, false, 300, 6, 9000, 0.09853436026721198
32, network_32.nnet, 300, 13, 6, 0.01, 10000, 0.1, false, 300, 6, 8000, 0.09946023652844288
33, network_33.nnet, 300, 13, 6, 0.01, 10000, 0.1, false, 300, 6, 7000, 0.09723635553726252
34, network_34.nnet, 300, 13, 6, 0.01, 10000, 0.1, false, 300, 6, 6000, 0.09968724514594325
35, network_35.nnet, 300, 13, 6, 0.01, 10000, 0.1, false, 300, 6, 5000, 0.09998206332671328
36, network_36.nnet, 300, 13, 6, 0.01, 10000, 0.1, false, 300, 6, 4000, 0.09838469031197696
37, network_37.nnet, 300, 13, 6, 0.01, 10000, 0.1, false, 300, 6, 3000, 0.09845185611273048
38, network_38.nnet, 300, 13, 6, 0.01, 10000, 0.1, false, 300, 6, 2000, 0.0994730674559566
39, network_39.nnet, 300, 13, 6, 0.01, 10000, 0.1, false, 300, 6, 1000, 0.13336044909037412
40, network_40.nnet, 300, 14, 6, 0.01, 10000, 0.1, false, 300, 6, 10000, 0.09937470657712859
41, network_41.nnet, 300, 14, 6, 0.01, 10000, 0.1, false, 300, 6, 9000, 0.09615114434215127
42, network_42.nnet, 300, 14, 6, 0.01, 10000, 0.1, false, 300, 6, 8000, 0.0994673006573131
43, network_43.nnet, 300, 14, 6, 0.01, 10000, 0.1, false, 300, 6, 7000, 0.09826904411638063
44, network_44.nnet, 300, 14, 6, 0.01, 10000, 0.1, false, 300, 6, 6000, 0.09515706430844362
45, network_45.nnet, 300, 14, 6, 0.01, 10000, 0.1, false, 300, 6, 5000, 0.10261162229817744
46, network_46.nnet, 300, 14, 6, 0.01, 10000, 0.1, false, 300, 6, 4000, 0.09721002714951162
47, network_47.nnet, 300, 14, 6, 0.01, 10000, 0.1, false, 300, 6, 3000, 0.09869282606032571
48, network_48.nnet, 300, 14, 6, 0.01, 10000, 0.1, false, 300, 6, 2000, 0.09972247094856905
49, network_49.nnet, 300, 14, 6, 0.01, 10000, 0.1, false, 300, 6, 1000, 0.12161505329858449
50, network_50.nnet, 300, 15, 6, 0.01, 10000, 0.1, false, 300, 6, 10000, 0.0999880279184315
51, network_51.nnet, 300, 15, 6, 0.01, 10000, 0.1, false, 300, 6, 9000, 0.09997777173779716
52, network_52.nnet, 300, 15, 6, 0.01, 10000, 0.1, false, 300, 6, 8000, 0.09928980809921108
53, network_53.nnet, 300, 15, 6, 0.01, 10000, 0.1, false, 300, 6, 7000, 0.0998173089756842
54, network_54.nnet, 300, 15, 6, 0.01, 10000, 0.1, false, 300, 6, 6000, 0.0980299934978282
55, network_55.nnet, 300, 15, 6, 0.01, 10000, 0.1, false, 300, 6, 5000, 0.09754753401622504
56, network_56.nnet, 300, 15, 6, 0.01, 10000, 0.1, false, 300, 6, 4000, 0.09795680583120325
57, network_57.nnet, 300, 15, 6, 0.01, 10000, 0.1, false, 300, 6, 3000, 0.09715728958204327
58, network_58.nnet, 300, 15, 6, 0.01, 10000, 0.1, false, 300, 6, 2000, 0.09507841889834882
59, network_59.nnet, 300, 15, 6, 0.01, 10000, 0.1, false, 300, 6, 1000, 0.09783525006731726
60, network_60.nnet, 300, 16, 6, 0.01, 10000, 0.1, false, 300, 6, 10000, 0.09695995747958573
61, network_61.nnet, 300, 16, 6, 0.01, 10000, 0.1, false, 300, 6, 9000, 0.09857711190546653
